RBD;DV_RBD;NOM_RBD;RBD_A1;RBD_A2;COD_DEPE;COD_DEPE2;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;RURAL_RBD;EFECTIVR;SUPERAR;INICIAR;MEJORAR;INTEGRAR;IGUALDR;CLUSTER;INDICER;SEL2018_25;SEL2018_35;SEL
20090;5;COLEGIO LEONARDO DA VINCI SCHOOL; ; ;3;2;9;91;9114;PITRUFQUÉN;93;CAUTÍN SUR;1;65,7237289939917;63,2586701798719;68,81;100;81,4166666666667;94,4071168475453;931;72,9992064179344;2;2;3
20094;8;ESCUELA PARTICULAR LA ESPERANZA; ; ;3;2;9;91;9117;TEODORO SCHMIDT;93;CAUTÍN SUR;2;40,7850279792104;60,7785173665586;64,8333333333333;87,5;93,8;91,6653599965514;923;62,6048244141856;2;2;3
20095;6;COLEGIO CAMILO HENRIQUEZ DE PEDREGOSO; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;2;42,2553008812437;59,8666502196311;87,87;87,5;85,75;91,1956227849286;941;63,7698604002412;2;2;3
20096;4;COLEGIO BETANIA; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;57,4797982759309;74,3887964465877;89,73;87,5;56,3333333333333;94,9184080457189;912;72,9289048038638;1;2;1
20097;2;ESCUELA ESPECIAL ALFONSO RECART; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;1; ; ;96,575;100;92,75;94,7210035912678;951;95,0589165611484;1;2;1
20099;9;ESCUELA ALIWEN DE LLAMUCO; ; ;3;2;9;91;9119;VILCÚN;92;CAUTÍN NORTE;2;51,0706814428512;75,6851152380176;0;87,5;0;95,0899019372209;923;62,7577628266885;2;2;3
20100;6;COLEGIO CONGREGACIÓN OLIVOS; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;53,6907857995581;60,7785173665586;99,5;87,5;97,5;94,2037028043072;911;70,2033902254205;2;2;3
20102;2;ESCUELA ESPECIAL HOSPITALARIA TEMUCO; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1; ; ;83,4;87,5;82,5;98,0471953946955;951;92,7125228547332;2;2;3
20103;0;LICEO MUNICIPAL LUMACO; ; ;2;1;9;92;9207;LUMACO;91;MALLECO;1;36,5364869474574;59,7800663112725;87,7363636363636;100;89,1666666666667;91,7926872790652;932;62,173825090625;2;2;3
20106;5;JARDIN INFANTIL MI MUNDO; ; ;4;3;9;92;9210;TRAIGUÉN;91;MALLECO;1;45,040022915623;62,4481049171601;22,7818181818182;100;19,6;92,5035423889827;913;58,8479662720706;2;2;3
20108;1;COLEGIO LIDIA GONZALEZ BARRIGA; ; ;3;2;9;92;9202;COLLIPULLI;91;MALLECO;1;46,9246993410852;57,9900142185894;95,22;87,5;73,6666666666667;96,1673949517132;912;65,9027029601168;2;2;3
20113;8;ESCUELA BASICA PART VISTA HERMOSA; ; ;3;2;9;91;9113;PERQUENCO;92;CAUTÍN NORTE;2;33,1597709810142;60,7785173665586;0;100;0;96,265460825843;923;52,4655015072971;2;2;3
20114;6;LICEO AMERICO VESPUCIO; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;59,6059198045923;60,8682864077978;70,28;100;67,5;70,2586090487426;931;64,1460045126059;2;2;3
20117;0;ESCUELA LOS ALAMOS; ; ;3;2;9;91;9106;GALVARINO;92;CAUTÍN NORTE;2;49,3798814776218;60,7785173665586;55,1444444444444;100;55,4;92,5061284171278;923;63,7185559277913;2;2;3
20119;7;ESCUELA SANTA TERESITA DE IMPERIAL; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;1;25,9464716460867;52,7498966258466;0;100;0;92,8162498698973;913;46,7897405356665;2;2;3
20120;0;COLEGIO JOSE GIORDANO; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;1;56,6870786724851;66,8065542710007;95,26;100;98,3333333333333;97,28392118346;911;73,7147836317275;1;2;1
20121;9;ESCUELA MUNICIPAL LOS ARRAYANES; ; ;2;1;9;91;9115;PUCÓN;93;CAUTÍN SUR;1;55,9502793776567;66,0167340045255;97,78;100;90;96,8007024143081;912;72,8492434221479;1;2;1
20122;7;ESCUELA TRANI-TRANI; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;44,9408969948886;61,3256323668598;69,92;100;40,3333333333333;95,3968531633087;923;62,9984833134241;2;2;3
20127;8;LICEO TECN. PROF. FORESTAL PEHUEN; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;2;35,6123670299717;62,9465467783047;0;100;0;90,6933184501288;941;52,7541389580432;2;2;3
20129;4;ESCUELA GRACIA Y PAZ; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;45,6545948563639;58,6246324937873;0;100;0;94,9454912198908;931;56,195105263491;2;2;3
20131;6;COLEGIO DE ADULTOS SOL DE AMERICA; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;59,6059198045923;60,8682864077978;82,35;100;93,75;81,1473248895216;931;68,5782219975773;2;2;3
20133;2;ESCUELA BASICA NINOS FELICES; ; ;3;2;9;91;9119;VILCÚN;92;CAUTÍN NORTE;1;61,768448161391;63,4771920249184;93,03;100;50,0833333333333;98,1004728408825;912;72,2960102783526;1;2;1
20136;7;LICEO POLITECNICO LOS NOGALES; ; ;3;2;9;92;9201;ANGOL;91;MALLECO;1;35,9624214192699;64,2131389651175;58,0181818181818;87,5;54,6666666666667;91,127388093196;932;59,2982244582901;2;2;3
20137;5;COLEGIO INNOV-ARTE; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;63,7273908921617;62,5713688658488;100;100;83,3333333333333;97,2018840747951;931;74,6501990756591;1;2;1
20139;1;LICEO TECNOLOGICO MONTEMARIA; ; ;3;2;9;91;9115;PUCÓN;93;CAUTÍN SUR;2;40,9563769580999;65,7273273527387;84,8818181818182;87,5;48,6666666666667;91,7442757781242;941;63,0174942286935;2;2;3
20140;5;ESCUELA PART. APRENDIENDO A VIVIR; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;57,9295937514779;60,7785173665586;77,92;87,5;26,6666666666667;97,5556192964543;911;67,6727041292365;2;2;3
20141;3;ESCUELA PARTICULAR EMANUEL; ; ;3;2;9;92;9211;VICTORIA;91;MALLECO;2;30,2376698269288;60,7785173665586;61,6111111111111;87,5;56,2;94,837309029049;923;57,3267973516575;2;2;3
20142;1;ESCUELA PARTICULAR TRIPAHUE-ANTU; ; ;3;2;9;92;9205;LONQUIMAY;91;MALLECO;2;28,9587522368761;60,6318176034412;0;100;0;94,5976273657572;922;50,5031252770743;2;2;3
20144;8;ESCUELA PARTICULAR EL MIRADOR; ; ;3;2;9;91;9102;CARAHUE;92;CAUTÍN NORTE;2;32,8848674894855;60,7785173665586;48,0111111111111;100;58,2;95,7313225546292;922;58,0369434624312;2;2;3
20145;6;ESCUELA GOLDEN HOUSE; ; ;3;2;9;91;9102;CARAHUE;92;CAUTÍN NORTE;2;35,0403468410213;63,8636123390143;86,9333333333333;100;61,6;90,5176408064675;922;61,0566207635247;2;2;3
20150;2;ESCUELA PARTICULAR RENICO; ; ;3;2;9;92;9206;LOS SAUCES;91;MALLECO;2;51,797474196549;61,4493492169499;0;75;0;88,4453028293644;922;57,3288498559292;2;2;3
20151;0;LICEO PARTICULAR DE ADULTOS HOREB; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;1;43,98442380896;62,7416270964067;0;87,5;0;79,4338925181482;932;53,0673487503017;2;2;3
20152;9;ESCUELA PARTICULAR LA FORESTA; ; ;3;2;9;92;9202;COLLIPULLI;91;MALLECO;2;30,8960711069588;60,7785173665586;72,5;87,5;45,4;95,8720265653763;922;57,911377016594;2;2;3
20153;7;COLEGIO PUCÓN; ; ;3;2;9;91;9115;PUCÓN;93;CAUTÍN SUR;1;69,5667326953372;61,894525083595;79,92;100;60,8333333333333;95,8567948755983;931;73,9955196599796;2;1;2
20154;5;ESCUELA BASICA ANTU RAYEN; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;1;58,9666948473228;64,391396699879;0;75;0;95,3098622441892;911;62,3154378631972;2;2;3
20155;3;ESCUELA ESP. DE LENGUAJE ANTUMAPU; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1; ; ;72,575;100;60;94,7210035912678;951;86,2660595461484;2;2;3
20156;1;JARDIN INFANTIL PEQUENAS SEMILLAS; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;48,0898664238523;61,3587429923859;76,0272727272727;100;71,6;44,3997699861569;912;54,8832843752843;2;2;3
20158;8;COLEGIO ALTAS CUMBRES; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;1;44,2085237603569;77,2590384892901;93,76;99,537037037037;79,1;92,3355133327493;932;69,8748382422788;1;2;1
20159;6;LICEO PARTICULAR JAN COMENIUS; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;58,0050116065178;64,224611881252;89,04;87,5;89,5833333333333;92,3590183485635;931;71,3352963245128;2;2;3
20161;8;ESCUELA PART. SUBVENCIONADA AMANCAY; ; ;3;2;9;91;9108;LAUTARO;92;CAUTÍN NORTE;1;39,4268181443219;59,9590297344577;83,55;100;61,5833333333333;92,7842499499873;913;61,8811526947111;2;2;3
20162;6;COLEGIO REINO DE SUECIA; ; ;3;2;9;92;9211;VICTORIA;91;MALLECO;1;40,6717526847539;60,7785173665586;0;100;0;95,5184767369126;913;55,0805982381161;2;2;3
20164;2;LICEO AGRICOLA SAN SEBASTIAN; ; ;3;2;9;91;9113;PERQUENCO;92;CAUTÍN NORTE;1;42,6122546642887;62,2196582447109;95,4090909090909;100;93;93,161106168;932;66,0580273458114;2;2;3
20165;0;ESCUELA PARTICULAR SUENOS DORADOS; ; ;3;2;9;91;9109;LONCOCHE;93;CAUTÍN SUR;1;54,4875296473207;61,8386775854442;0;100;0;96,9759504166694;911;60,8099247851003;2;2;3
20167;7;COLEGIO LIAHONA; ; ;3;2;9;91;9115;PUCÓN;93;CAUTÍN SUR;1;62,2421595446775;59,4620614308268;0;87,5;0;94,2473199976092;931;62,1633866316362;2;2;3
20168;5;JARDIN INFANTIL HORMIGUITA; ; ;3;2;9;91;9108;LAUTARO;92;CAUTÍN NORTE;1;48,0898664238523;61,3587429923859;0;100;0;92,5035423889827;912;57,3244779402696;2;2;3
20173;1;LICEO HUMANISTA CIENTIFICO BRAINSTORM; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;53,5193843021093;62,6722244496758;89,07;100;35,6666666666667;93,8053525183806;931;67,1151059250667;2;2;3
20175;8;LICEO JUAN PABLO II; ; ;3;2;9;91;9106;GALVARINO;92;CAUTÍN NORTE;1;36,0205959494557;62,726295119436;0;100;0;89,9589320162556;932;52,681948178317;2;2;3
20176;6;LICEO DE ADULTOS CAUTIN; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;59,6059198045923;60,8682864077978;79,85;100;47,375;88,1420103833916;931;67,6483028062287;2;2;3
20178;2;JARDIN INFANTIL RAYEN-MAPU; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;1;48,0898664238523;61,3587429923859;0;87,5;0;92,5035423889827;912;57,0744779402696;2;2;3
20179;0;COLEGIO CAMPESTRE RAFAEL POMBO; ; ;3;2;9;91;9109;LONCOCHE;93;CAUTÍN SUR;2;64,9504247488091;60,7785173665586;78,8666666666667;87,5;83,5;86,9677386084717;921;70,8395445135596;1;2;1
20180;4;ESC.CRISTIANA DESARROLLO INTEGRAL; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;63,0506178992888;63,2154112836736;74,69;100;58,6666666666667;94,4054865851695;921;71,2129841642361;1;2;1
20181;2;COLEGIO SAINT PATRICK SCHOOL; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;70,7041438352798;64,3652333242023;84,7;100;71,75;96,1016806105393;931;75,9946682841488;1;2;1
20182;0;COLEGIO JUAN PABLO II; ; ;3;2;9;91;9103;CUNCO;92;CAUTÍN NORTE;1;53,0141905359608;61,1002500159372;99,09;100;97,9166666666667;96,3965087691614;912;70,7717857653167;1;2;1
20184;7;LICEO SAN SEBASTIAN; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;1;33,6949697110622;57,6468376950352;0;87,5;0;93,2292248838485;932;50,8686828221496;2;2;3
20186;3;COLEGIO SAN MARCOS; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;1;44,2871570485173;66,5992674035748;92,94;100;85;96,444536853181;913;68,0782410886522;2;1;2
20187;1;ESCUELA PARTICULAR NUEVO AMANECER; ; ;3;2;9;91;9117;TEODORO SCHMIDT;93;CAUTÍN SUR;2;60,0423950797702;60,7785173665586;84,3333333333333;100;97,4;94,0618226003132;922;71,8572720142203;1;2;1
20193;6;COMPLEJO EDUCACIONAL MAQUEHUE; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;2;41,0277455215696;62,5665691222608;68,26;100;59,3333333333333;85,4824864358582;941;60,5673188797693;2;2;3
20194;4;COLEGIO INGLES MI MUNDO; ; ;3;2;9;92;9210;TRAIGUÉN;91;MALLECO;1;66,1872698905702;51,9994761639198;71,63;87,5;51,5;71,5953385501454;931;63,4229176664405;2;2;3
20195;2;JARDIN INFANTIL MI CASITA; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;1;48,0898664238523;61,3587429923859;0;100;0;92,5035423889827;912;57,3244779402696;2;2;3
20196;0;COLEGIO EDUCACION DE ADULTOS NAHUEL; ; ;3;2;9;91;9108;LAUTARO;92;CAUTÍN NORTE;1;43,98442380896;62,7416270964067;0;100;0;75,1532752682493;932;52,3756129553239;2;2;3
20197;9;JARDIN INFANTIL CASITA DEL BOSQUE; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;42,2558124070257;61,2320835991204;79,9090909090909;75;70,75;92,5035423889827;923;62,9624587784749;2;2;3
20200;2;ESCUELA MUNICIPAL GABRIELA MISTRAL; ; ;2;1;9;91;9106;GALVARINO;92;CAUTÍN NORTE;1;39,2026713481345;47,4117873843329;99,28;87,5;92,8333333333333;95,6064780428666;913;61,1621807025203;2;2;3
20201;0;ESCUELA KUMUN NEWEN; ; ;3;2;9;92;9211;VICTORIA;91;MALLECO;2;42,599950159758;61,4493492169499;0;87,5;0;93,0259839421116;922;55,183515807121;2;2;3
20202;9;ESCUELA PARTICULAR SAN ALBERTO; ; ;3;2;9;92;9208;PURÉN;91;MALLECO;2;52,5922979286905;65,037757082798;89,4;100;76,6666666666667;96,3436445858172;921;70,0626573590121;2;1;2
20203;7;ESCUELA ESPECIAL DE LENGUAJE CRE-SER; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1; ; ;98,725;100;92,75;94,7210035912678;951;95,4274879866484;1;2;1
20204;5;ESCUELA ESPECIAL RUCA MAHUIDA; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;1; ; ;98,725;87,5;92,75;98,0471953946955;951;96,8039513749832;1;2;1
20205;3;ESCUELA PARTICULAR HABIT-ART; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;2;53,6619358289124;58,5840790509551;97,3;87,5;99,1666666666667;94,1138856146545;941;69,5098465595223;1;2;1
20206;1;ESCUELA ESP.LENGUAJE ANDALUE; ; ;3;2;9;91;9108;LAUTARO;92;CAUTÍN NORTE;1; ; ;83,6;100;30,75;94,7210035912678;951;83,9774881853984;2;2;3
20208;8;COLEGIO EDUC. DE ADULTOS NAHUEL; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;1;43,98442380896;62,7416270964067;0;100;0;82,1168978668371;932;53,9076099270133;2;2;3
20209;6;COLEGIO RAITRAI DE PUCON; ; ;3;2;9;91;9115;PUCÓN;93;CAUTÍN SUR;1;58,8462837904877;65,5913734768287;64,65;100;39,5;95,8238835501387;931;69,073963957023;2;2;3
20212;6;COLEGIO HEBREO; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;47,6097840064226;57,0556227202209;64,27;100;66,6666666666667;93,2709309945395;911;63,3003325961702;2;2;3
20213;4;COLEGIO PEDRO DE VALDIVIA DE VILLARRICA; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;2;56,1228794568378;61,3161003493857;87,77;100;56,25;94,6006046851964;941;68,8248065276012;1;2;1
20214;2;COLEGIO DE EDUC. DE ADULTOS ANDES; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;59,6059198045923;60,8682864077978;0;100;0;78,5440370335898;931;58,3769986692723;2;2;3
20215;0;ESCUELA PARTICULAR SAN LEONARDO; ; ;3;2;9;92;9204;ERCILLA;91;MALLECO;2;37,4043100260968;52,2352980425099;96,1888888888889;100;84,4;95,0139447378802;922;61,3598793372256;2;2;3
20218;5;ESCUELA PART. TEMUCO COLLEGE; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;49,2688924763572;61,7467892797763;0;100;0;95,0346158731417;911;58,4262067066807;2;2;3
20219;3;COLEGIO ADENAUER; ; ;3;2;9;91;9110;MELIPEUCO;92;CAUTÍN NORTE;1;46,2559170368315;64,545121402711;97,1545454545454;100;60;96,6258703785543;932;67,2742875069414;2;2;3
20221;5;COLEGIO MARÍA TERESA FUENZALIDA; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;1;45,040022915623;62,4481049171601;0;100;0;92,6116559208468;913;56,5248421581716;2;2;3
20222;3;ESCUELA PARTICULAR INALKO; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;2;32,8188457765396;60,7785173665586;0;87,5;0;96,0626124564136;922;52,0447325403671;2;2;3
20223;1;ESCUELA ESPECIAL LIWEN; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1; ; ;0;99,4949494949495;0;92,5035423889827;951;63,8305098892054;2;2;3
20225;8;ESCUELA DE LENGUAJE MANANTIAL; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1; ; ;68,1125;100;40,25;94,7210035912678;951;82,6796310375234;2;2;3
20226;6;COLEGIO NEWHARVEST; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;47,0796148909381;54,0708218676267;98,96;100;92,8333333333333;95,3240496729141;912;66,1098452272903;2;2;3
20227;4;COLEGIO JUAN PABLO II; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;2;30,8320435117097;61,3256323668598;81,9666666666667;100;50,2;91,8466194519063;922;58,2132894414727;2;2;3
20228;2;ESCUELA ESPECIAL DE LENGUAJE ARCO IRIS; ; ;3;2;9;92;9201;ANGOL;91;MALLECO;1; ; ;0;100;0;92,5035423889827;951;63,8593699195085;2;2;3
20230;4;LICEO PARTICULAR SAN ROQUE; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;38,9321051573616;62,5665691222608;87,5454545454546;87,5;55,9166666666667;88,055144462718;932;61,0942106503154;2;2;3
20232;0;COLEGIO DE ADULTOS INAPEWMA; ; ;3;2;9;91;9121;CHOLCHOL;92;CAUTÍN NORTE;2;43,98442380896;62,7416270964067;0;87,5;0;76,526459325985;932;52,4277134480258;2;2;3
20233;9;JARDIN INFANTIL RAKIDUAM; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;42,2558124070257;61,2320835991204;53,0090909090909;100;18,6;92,5035423889827;923;59,2409587784749;2;2;3
20234;7;JARDIN INFANTIL DE COLORES; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;48,0898664238523;61,3587429923859;0;100;0;92,5035423889827;912;57,3244779402696;2;2;3
20237;1;ESCUELA ESPECIAL DE LENGUAJE HABLAPALABRAS; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1; ; ;0;87,5;0;92,5035423889827;951;63,1450841695085;2;2;3
20239;8;ESCUELA ESPECIAL DE LENGUAJE VICTORIA; ; ;3;2;9;92;9211;VICTORIA;91;MALLECO;1; ; ;0;100;0;92,5035423889827;951;63,8593699195085;2;2;3
20240;1;ESCUELA ESPECIAL DE LENGUAJE CAPULLITO; ; ;3;2;9;92;9203;CURACAUTÍN;91;MALLECO;1; ; ;0;100;0;92,5035423889827;951;63,8593699195085;2;2;3
20242;8;ESCUELA ESPECIAL DE LENGUAJE COLEN; ; ;3;2;9;92;9209;RENAICO;91;MALLECO;1; ; ;94,65;100;91,5;92,5035423889827;951;93,1565123800085;2;2;3
20243;6;ESCUELA ESPECIAL DE LENGUAJE PEKES; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1; ; ;96,4;87,5;66,75;94,7210035912678;951;90,6003451713984;2;2;3
20244;4;COLEGIO DE ADULTOS RAYENCO; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;59,6059198045923;60,8682864077978;0;98,4126984126984;0;79,0434305891663;931;58,4551192197531;2;2;3
20245;2;COLEGIO DE ADULTOS TRINIDAD; ; ;3;2;9;91;9107;GORBEA;93;CAUTÍN SUR;1;43,98442380896;62,7416270964067;0;100;0;79,1256829968062;932;53,2495426556064;2;2;3
20246;0;ESCUELA ESPECIAL DE LENGUAJE ALEMANIA; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1; ; ;86,7875;100;91,75;94,7210035912678;951;93,2382022922733;2;2;3
20247;9;ESC. ESPECIAL LENGUAJE STA. PATRICIA; ; ;3;2;9;91;9108;LAUTARO;92;CAUTÍN NORTE;1; ; ;86,725;100;70,25;92,5035423889827;951;88,7622267377585;2;2;3
20248;7;LICEO MUNICIPAL TROVOLHUE; ; ;6;5;9;91;9102;CARAHUE;92;CAUTÍN NORTE;1;40,5171008594385;61,5258434812923;93,84;100;88,5;94,7826876696251;932;65,1261547800716;2;2;3
20250;4;ESCUELA ESPECIAL DE LENGUAJE RAICES DEL SUR; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1; ; ;95,5;100;92,75;92,5035423889827;951;93,4807980895085;2;1;2
20252;5;ESCUELA ESPECIAL DE LENGUAJE WILEF; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1; ; ;90,2625;100;69;92,5035423889827;951;89,1900838791335;2;2;3
20256;8;JARDIN INFANTIL CLARO DE LUNA; ; ;3;2;9;91;9108;LAUTARO;92;CAUTÍN NORTE;1;48,0898664238523;61,3587429923859;0;100;0;92,5035423889827;912;57,3244779402696;2;2;3
20257;6;ESCUELA DE LENGUAJE SUYAI; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;1; ; ;93,325;100;72,75;98,0471953946955;951;93,7353800469832;2;1;2
20258;4;LICEO CUMBRES DE LABRANZA; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;55,247001438304;59,3815428973504;82,77;87,5;65;94,6532876404571;932;67,8581458243311;2;1;2
20259;2;ESCUELA SAN MIGUEL DE IMPERIALITO; ; ;3;2;9;91;9102;CARAHUE;92;CAUTÍN NORTE;2;40,936539011878;74,6040279352314;82,6;100;49,4;93,0062972924745;922;65,9230326606041;2;2;3
20260;6;COLEGIO FILADELFIA; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;2;53,1531774395955;73,8359440147496;87,2444444444445;100;83,6;95,3832741591164;921;72,7397269584525;1;2;1
20261;4;COLEGIO DE EDUCACION ADULTOS CORDILLERA; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;59,6059198045923;60,8682864077978;0;100;0;79,1209871941865;931;58,5039277046036;2;2;3
20263;0;COLEGIO JUAN XXIII; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;2;52,7098652421629;60,7785173665586;87,2;100;71,3333333333333;93,2500024140561;921;67,8343021999957;2;2;3
20264;9;ESC.ESPECIAL LENGUAJE MANITOS PINTADAS; ; ;3;2;9;92;9206;LOS SAUCES;91;MALLECO;1; ; ;84,4625;100;59;94,7210035912678;951;88,1610595320233;2;2;3
20265;7;COLEGIO LOS ROBLES; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;42,2694063920661;60,3745875853406;95,39;87,5;56,6666666666667;96,5486828264475;912;64,0920084441116;2;2;3
20266;5;LICEO BICENTENARIO DE TEMUCO; ; ;2;1;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;84,3875130042535;63,9752467438006;79,01;100;74,3333333333333;96,4666114165428;931;80,8163700781441;1;2;1
20267;3;ESCUELA DE PÁRVULOS MONTE SIÓN; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;48,0898664238523;61,3587429923859;0;100;0;92,5035423889827;912;57,3244779402696;2;2;3
20268;1;ESCUELA ESPECIAL DE LENGUAJE NIÑO JESUS; ; ;3;2;9;91;9109;LONCOCHE;93;CAUTÍN SUR;1; ; ;72,1625;87,5;43,75;92,5035423889827;951;81,7657982271335;2;2;3
20270;3;COLEGIO DE ADULTOS HACIA UN NUEVO HORIZONTE; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;59,6059198045923;60,8682864077978;69,15;100;18;83,6934598019987;931;64,5588716783223;2;2;3
20271;1;ESCUELA ESPECIAL DE LENGUAJE SUYAI VILCÚN; ; ;3;2;9;91;9119;VILCÚN;92;CAUTÍN NORTE;1; ; ;93,6;100;71,75;98,0471953946955;951;93,6396657637332;2;1;2
20273;8;ESCUELA ESPECIAL DE LENGUAJE ALUN SUYAI; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;1; ; ;0;100;0;92,5035423889827;951;63,8593699195085;2;2;3
20274;6;COLEGIO FOR LIFE; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;55,4526638095243;57,7174248635129;87,04;100;66,5833333333333;94,323546258455;931;67,9811114148344;2;2;3
20276;2;ESCUELA ESP. DE LENGUAJE MI MUNDO EN PALABRAS; ; ;3;2;9;91;9108;LAUTARO;92;CAUTÍN NORTE;1; ; ;78,9125;100;63,5;94,7210035912678;951;87,8524880985233;2;2;3
20277;0;ESCUELA ESPECIAL HOSPITALARIA SAN EXPEDITO; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;1; ; ;0;100;0;92,5035423889827;951;63,8593699195085;2;2;3
20278;9;ESCUELA ESPECIAL HOSPITALARIA REVIVIR; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;1; ; ;0;87,5;0;92,5035423889827;951;63,1450841695085;2;2;3
20279;7;COLEGIO INTERCULTURAL CERRO LONCOCHE; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;2;63,9214113796069;60,7785173665586;0;75;0;96,9660057006591;921;63,501428327236;2;2;3
20281;9;COLEGIO ARRAYAN; ; ;3;2;9;91;9119;VILCÚN;92;CAUTÍN NORTE;2;52,1149003182644;60,7785173665586;89,7666666666667;100;86;95,7420633935279;921;69,0497519269704;2;2;3
20282;7;COLEGIO CUMBRE DE SAN RAMON; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;2;44,2621719378598;60,7785173665586;91,7;87,5;85,8333333333333;94,6267494606819;921;65,7565400276612;2;2;3
